Month,Wind-onshore,Wind-offshore,Wind-unknown,Hydro/marine,Unspecifiedmechanical/other,Unspecifiedrenewableenergy,Unspecifiedheat,Solar,Geothermal,Solid-agriculturalbiomass(inc.energycrops),Solid-agriculturalproducts,Solid-renewablefuels(inc.For&Agbp&w),Solid-forestryproducts,Solid-forestryby-products&waste,Gas-landfill,Gas-sewage,Gas-otherbiogas,Solid-municipalbiogenicwaste,Liquid-renewablefuels(inc.Mun.waste),Liquid-blackliquor,Solid-unspecifiedwood,Solid-industrial&commercialwaste,Unknown,Unknown,Solid-Unknown,Solid-Hardcoal,Solid-Browncoal,Solid-Peat,Solid-Municipalsolidwaste,Solid-Industrialandcommercialwaste,Liquid-Unknown,Liquid-Crudeoil,Liquid-Naturalgas,Liquid-Petroleumproducts,Gaseous-Unknown,Gaseous-Naturalgas,Gaseous-Coal-derivedgas,Gaseous-Petroleumproducts,Gaseous-Municipalgasplant,Gaseous-Processgas,Heat-unknown,Heat-Processheat,Total
2019-12-01,8448502,2221660,1329577,42194386,0,365646,2302,4063806,471445,706943,62319,651362,383310,382475,9028,13046,2052624,438356,547664,267560,273294,178336,3367210,8787,9869,493681,0,0,165455,30867,4763,0,0,26,113504,5802779,0,0,0,0,0,0,75060582
2020-01-01,8835060,1737808,3826041,41698901,0,541950,2781,1720295,2842348,986931,101135,647750,633427,356280,41166,19265,1398882,611446,804963,1222379,415243,428374,5296894,5392,9998,1248011,0,1506,251169,41598,5276,0,0,90590,257426,5816502,0,0,0,0,0,0,81896787
2020-02-01,27756050,2044998,1490888,42743630,0,84959,2668,4708051,2998381,632389,57261,957349,239397,481006,6530,20621,432869,657916,321575,415399,395807,260118,4269182,8105,9905,544169,0,4560,175405,1855,3301,0,0,502779,191311,9745036,571410,0,0,0,0,0,102734880
2020-03-01,10375570,1242929,772670,35171558,0,251426,2404,759728,127728,575762,36275,463231,1303945,434558,3379,6469,1026439,313877,285741,144118,186978,140355,2253562,17030,270692,871979,0,4900,114963,209029,5387,0,0,7816,89278,10933077,92579,0,0,0,0,0,68495432
2020-04-01,9746284,2476716,2172769,32483793,0,225552,2607,833236,50600,258288,41383,592652,592585,521444,27975,21564,411153,582207,495312,597508,334042,268518,4637932,12275,55580,380600,0,2350,168697,84,6651,0,0,0,47919,3162855,517365,0,0,0,0,0,61728496
2020-05-01,13156351,1049852,2649350,38270027,0,120903,2585,2061291,61200,541992,42388,395462,146820,408325,13134,14447,373799,388819,331953,247702,237580,132430,2939663,8377,0,383198,0,2139,135323,0,5420,0,0,0,12337,3986108,69060,0,0,0,0,0,68188035
2020-06-01,7653935,1266290,1287975,35351871,0,70488,2726,4322738,45291,145122,29661,627508,433078,223057,6476,6291,2709392,641395,570054,280782,207917,136715,4014498,8650,13536,716075,0,5,139715,0,3309,0,0,0,3332,4319977,32174,0,0,0,0,0,65270033
2020-07-01,11385360,1300624,1882771,37754161,0,64784,2619,2826803,730548,77100,28173,538175,122339,712233,28595,34548,569121,400601,217911,1071299,199136,235841,2437791,7764,10330,336661,0,311,248301,6656,3665,0,0,11934,3945,5422767,9035,0,0,0,0,0,68681902
2020-08-01,5765097,954927,450263,34805451,0,99266,2477,1602958,277143,167989,29833,384570,144826,180689,7958,10903,415283,311218,88304,257144,212795,214001,2418927,1123,0,212688,0,0,152584,5332,8278,0,0,3234,123532,5284579,494032,0,0,0,0,0,55087404
2020-09-01,12631421,1243541,2072924,41216998,0,309882,2295,7415934,3141220,310531,12690,612307,42362,794023,11497,10861,2059427,411944,615652,300558,195214,209440,1639409,6912,19753,473707,0,525,183495,5461,2870,0,0,24840,27943,5635942,87241,0,0,0,0,0,81728819
2020-10-01,10266404,950530,1148400,37967714,0,145284,2602,4126863,789012,249451,41813,665276,409506,732421,16249,21281,463533,688875,237989,484700,177045,209394,2750470,3503,6992,770613,0,21,165363,3412,3807,0,0,18329,15697,7998978,63425,0,0,0,0,0,71594952
2020-11-01,13471158,2015157,1751874,46664104,0,90402,2385,4046108,180520,573993,39816,1794663,69072,395692,18491,9126,409240,567160,436885,464628,321063,145876,2856545,3507,7393,385901,0,0,164053,98099,4788,0,0,219269,8383,10033713,382866,0,0,0,0,0,87631930
2020-12-01,13719589,3099099,2046520,37953029,0,619036,2739,5507868,426692,610282,47479,575518,113535,738233,14103,6071,2045658,616789,861742,234741,278105,181748,2614620,16966,9866,1240076,0,0,112949,0,3800,0,0,20416,75464,5335893,85682,0,0,0,0,0,79214308
