start_date;end_date;updated_date;production_type;code;name;network_connection;type;status;certification_date;initial_ncc;updated_ncc;forecast_ncc;rpc_eic_code;rpc_name
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-16 02:07:00+00:00;FOSSIL_OIL;PTG000040;ARRIGHI;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;237.8;240.6;237.8;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2019-10-24 03:10:00+00:00;HYDRO_RESERVOIR;PTU000047;BATHIH;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;515.2;542.4;515.2;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2018-11-09 02:11:00+00:00;NUCLEAR;PTG000018;BELLEVILLE;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;2495.1;2231.4;2370.3;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2018-10-19 09:10:00+00:00;VARIOUS;PTG000942;BISSORTE - ORELLE;TSO;PRODUCTION;OPERATING;2018-10-18 22:00:00+00:00;107.3;107.3;107.3;17X100A100R00182;EDF-DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-16 02:07:00+00:00;NUCLEAR;PTG000029;BLAYAIS;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;3159.9;3044.1;3001.9;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-16 02:07:00+00:00;GAS_COAL_HARD_COAL;PTU000044;BLENOD;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;401.6;406.5;401.6;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2019-10-24 03:10:00+00:00;HYDRO_RESERVOIR;PTU000046;BORT H;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;155.6;164.0;155.6;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2016-09-01 02:09:00+00:00;GAS_COAL_HARD_COAL;PTU000681;BOUCHAIN;TSO;PRODUCTION;OPERATING;2016-08-29 22:00:00+00:00;542.4;553.4;542.4;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-16 02:07:00+00:00;FOSSIL_OIL;PTG000039;BRENNILIS;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;288.4;289.9;288.4;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-28 00:07:00+00:00;HYDRO_RESERVOIR;PTU000063;BROMMAT;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;149.0;157.0;149.0;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-28 00:07:00+00:00;HYDRO_RESERVOIR;PTU000067;BROMMAT Suréquipement;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;194.1;204.5;194.1;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2016-09-23 08:09:00+00:00;NUCLEAR;PTG000025;BUGEY;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;2601.0;2525.7;2601.0;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2019-01-14 07:01:00+00:00;NUCLEAR;PTG000021;CATTENOM;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;4683.4;3926.1;4449.2;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-28 00:07:00+00:00;VARIOUS;PTG000100;CERE;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;184.6;196.5;184.6;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2019-10-23 10:10:00+00:00;POUNDAGE;PTU000080;CHASTANG;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;211.8;225.3;211.8;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2019-10-24 03:10:00+00:00;HYDRO_PUMPED_STORAGE;PTU000081;CHE6ZH;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;260.7;350.7;260.7;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-16 23:07:00+00:00;NUCLEAR;PTG000027;CHINON;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;3350.9;2997.0;3183.3;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-16 03:07:00+00:00;NUCLEAR;PTG000014;CHOOZ;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;2675.7;2040.9;2541.9;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2017-12-13 01:12:00+00:00;NUCLEAR;PTG000016;CIVAUX;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;2763.9;1648.5;2625.7;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2018-10-10 02:10:00+00:00;POUNDAGE;PTU000144;CNR_001_GE;TSO;PRODUCTION;OPERATING;2015-07-27 22:00:00+00:00;267.9;267.9;267.9;11XCNR-DDSVE-FOO;CNR - Direction de l'Energie
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-28 02:07:00+00:00;OTHER;PTU000140;CNR_011_BV;TSO;PRODUCTION;OPERATING;2015-07-27 22:00:00+00:00;118.0;118.0;118.0;11XCNR-DDSVE-FOO;CNR - Direction de l'Energie
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-28 02:07:00+00:00;OTHER;PTU000141;CNR_012_BE;TSO;PRODUCTION;OPERATING;2015-07-27 22:00:00+00:00;132.4;132.4;132.4;11XCNR-DDSVE-FOO;CNR - Direction de l'Energie
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-28 02:07:00+00:00;OTHER;PTU000138;CNR_013_LN;TSO;PRODUCTION;OPERATING;2015-07-27 22:00:00+00:00;128.3;128.3;128.3;11XCNR-DDSVE-FOO;CNR - Direction de l'Energie
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-28 02:07:00+00:00;OTHER;PTU000139;CNR_014_MO;TSO;PRODUCTION;OPERATING;2015-07-27 22:00:00+00:00;170.4;170.4;170.4;11XCNR-DDSVE-FOO;CNR - Direction de l'Energie
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-28 02:07:00+00:00;OTHER;PTU000136;CNR_015_DM;TSO;PRODUCTION;OPERATING;2015-07-27 22:00:00+00:00;222.8;222.8;222.8;11XCNR-DDSVE-FOO;CNR - Direction de l'Energie
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-28 02:07:00+00:00;OTHER;PTU000133;CNR_019_VA;TSO;PRODUCTION;OPERATING;2015-07-27 22:00:00+00:00;137.5;137.5;137.5;11XCNR-DDSVE-FOO;CNR - Direction de l'Energie
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2019-10-24 03:10:00+00:00;HYDRO_PUMPED_STORAGE;PTU000084;COCHEZH;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;333.7;346.5;333.7;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2019-01-14 07:01:00+00:00;VARIOUS;PTG000038;CORDEMAIS;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;1067.6;1078.9;1067.6;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-09-28 10:09:00+00:00;OTHER;PTU000242;CPCU St Ouen;TSO;PRODUCTION;OPERATING;2015-09-27 22:00:00+00:00;120.0;120.0;120.0;17X100A100R0511X;SOVEN SAS (COFELY) Immeuble Wilson II
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-11-18 02:11:00+00:00;OTHER;PTU000244;CPCU Vitry;TSO;PRODUCTION;OPERATING;2015-09-27 22:00:00+00:00;120.0;120.0;120.0;17X100A100R0511X;SOVEN SAS (COFELY) Immeuble Wilson II
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2018-11-16 05:11:00+00:00;NUCLEAR;PTG000032;CRUAS;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;3412.6;2751.3;3242.0;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-28 00:07:00+00:00;HYDRO_RESERVOIR;PTU000079;CURBANS;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;121.3;127.5;121.3;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2019-12-04 05:12:00+00:00;NUCLEAR;PTG000030;DAMPIERRE;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;3020.0;2958.2;2869.0;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-16 02:07:00+00:00;FOSSIL_OIL;PTU000041;DIRINON;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;156.6;160.9;156.6;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-28 00:07:00+00:00;HYDRO_RESERVOIR;PTG000125;DURANCE 1;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;206.8;216.8;206.8;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-28 00:07:00+00:00;HYDRO_RESERVOIR;PTG000123;DURANCE 2;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;181.4;190.0;181.4;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-08-21 09:08:00+00:00;GAS_COAL_HARD_COAL;PTU000187;EDC Combigolfe;TSO;PRODUCTION;OPERATING;2015-08-13 22:00:00+00:00;410.0;410.0;410.0;17X100A100R0227U;ENGIE SA BO Asset Contracts France
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-08-21 09:08:00+00:00;GAS_COAL_HARD_COAL;PTG000201;EDC Cycofos;TSO;PRODUCTION;OPERATING;2015-08-20 22:00:00+00:00;410.0;410.0;410.0;17X100A100R0227U;ENGIE SA BO Asset Contracts France
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2016-10-27 08:10:00+00:00;GAS_COAL_HARD_COAL;PTU000189;EDC DK6;TSO;PRODUCTION;OPERATING;2015-08-13 22:00:00+00:00;714.7;714.7;714.7;17X100A100R0227U;ENGIE SA BO Asset Contracts France
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2017-10-19 00:10:00+00:00;HYDRO_RESERVOIR;PTG000762;EDC Ossau;TSO;PRODUCTION;OPERATING;2016-12-13 23:00:00+00:00;117.5;117.5;117.5;17X100A100R0227U;ENGIE SA BO Asset Contracts France
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2020-04-06 03:04:00+00:00;EFFACEMENT;ETG001618;EDC RTE;TSO;DEMAND_RESPONSE;OPERATING;2020-04-05 22:00:00+00:00;228.7;228.7;228.7;17X100A100R0535J;SMART GRID ENERGY
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-08-17 08:08:00+00:00;GAS_COAL_HARD_COAL;PTU000188;EDC Spem Montoir;TSO;PRODUCTION;OPERATING;2015-08-13 22:00:00+00:00;430.0;430.0;430.0;17X100A100R0227U;ENGIE SA BO Asset Contracts France
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2018-08-24 08:08:00+00:00;BIOMASS;PTU000891;EDC_BM PROVENCE;TSO;CPC;OPERATING;2018-04-04 22:00:00+00:00;120.0;120.0;120.0;17Y100A100R0629X;Electricité de France OA Clients Marchés - Mission OA - MEOA -
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2018-08-24 08:08:00+00:00;WIND_ONSHORE;PTG000402;EDC_RTE_Eolien;TSO;CPC;OPERATING;2015-12-07 23:00:00+00:00;153.7;170.7;170.7;17Y100A100R0629X;ELECTRICITE DE FRANCE OA
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2019-12-16 05:12:00+00:00;GAS_COAL_HARD_COAL;PTG000153;EFRP Huchet;TSO;PRODUCTION;OPERATING;2015-07-29 22:00:00+00:00;1353.9;550.9;550.9;17X100A100R0056V;GAZEL ENERGIE GENERATION
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2017-12-22 04:12:00+00:00;GAS_COAL_HARD_COAL;PTU000152;EFRP Provence;TSO;PRODUCTION;OPERATING;2015-07-29 22:00:00+00:00;540.3;540.3;540.3;17X100A100R0056V;Uniper France Power SAS
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2017-12-13 01:12:00+00:00;NUCLEAR;PTG000022;FLAMANVILLE 1-2;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;1942.7;1608.5;1942.7;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2019-10-24 03:10:00+00:00;HYDRO_PUMPED_STORAGE;PTU000068;G.MAIZH;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;1457.2;1504.5;1457.2;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2018-11-09 03:11:00+00:00;GAS_COAL_HARD_COAL;PTU000035;GENNEVILLIERS;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;191.6;192.0;191.6;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2017-12-13 02:12:00+00:00;NUCLEAR;PTG000017;GOLFECH;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;2058.2;1926.4;2058.2;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2017-12-13 02:12:00+00:00;NUCLEAR;PTG000023;GRAVELINES;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;4486.5;3476.6;4262.2;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2019-01-14 07:01:00+00:00;GAS_COAL_HARD_COAL;PTU000042;HAVRE;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;535.0;0.0;0.0;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2019-10-24 03:10:00+00:00;VARIOUS;PTG000117;HOSPIH-C;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;111.1;98.8;111.1;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2020-07-22 09:07:00+00:00;OTHER;PTG001694;Huchet 7&8;TSO;PRODUCTION;OPERATING;2020-07-20 22:00:00+00:00;803.0;803.0;803.0;17X100A100R0056V;GAZEL ENERGIE GENERATION
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2017-11-23 04:11:00+00:00;HYDRO_RESERVOIR;PTU000088;MALGOVERT;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;255.8;268.3;255.8;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2019-01-14 07:01:00+00:00;GAS_COAL_HARD_COAL;PTG000037;MARTIGUES;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;874.6;883.1;874.6;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-16 23:07:00+00:00;FOSSIL_OIL;PTG000034;MONTEREAU;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;348.9;350.0;348.9;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2019-10-24 03:10:00+00:00;HYDRO_RESERVOIR;PTU000109;MTEYNH;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;288.6;304.1;288.6;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2019-10-24 03:10:00+00:00;HYDRO_PUMPED_STORAGE;PTU000110;MTEZIZH;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;762.7;789.3;762.7;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2019-10-24 03:10:00+00:00;HYDRO_RESERVOIR;PTU000115;MTPEZH;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;103.7;109.3;103.7;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2017-10-24 07:10:00+00:00;NUCLEAR;PTG000020;NOGENT SUR SEINE;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;2502.0;2363.0;2376.9;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2018-10-22 07:10:00+00:00;VARIOUS;PTG000163;NonCom CENTRE 1;TSO;PRODUCTION;OPERATING;2015-08-03 22:00:00+00:00;111.5;111.5;111.5;17X100A100R00182;EDF-DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-28 00:07:00+00:00;HYDRO_RESERVOIR;PTU000111;ORAISON;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;163.6;171.5;163.6;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2021-01-08 04:01:00+00:00;VARIOUS;PDU001042;P-18-000053;DSO;CPC;OPERATING;2019-01-06 23:00:00+00:00;1626.9;1636.1;1636.1;17Y100A100R0629X;ELECTRICITE DE FRANCE OA
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2021-01-08 04:01:00+00:00;VARIOUS;PDU001043;P-18-000055;DSO;CPC;OPERATING;2019-01-06 23:00:00+00:00;453.5;499.2;499.2;17Y100A100R0629X;ELECTRICITE DE FRANCE OA
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2021-01-08 04:01:00+00:00;OTHER;PDG001071;P-18-000056;DSO;CPC;OPERATING;2019-01-23 23:00:00+00:00;155.3;139.5;139.5;17Y100A100R0629X;ELECTRICITE DE FRANCE OA
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2021-01-21 10:01:00+00:00;WIND_ONSHORE;PDU001059;P-18-000057;DSO;CPC;OPERATING;2019-01-13 23:00:00+00:00;1802.0;1930.5;1930.5;17Y100A100R0629X;ELECTRICITE DE FRANCE OA
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2020-09-03 01:09:00+00:00;HYDRO_RUN_OF_RIVER;PDG001064;P-18-000058;DSO;CPC;OPERATING;2019-01-16 23:00:00+00:00;193.7;196.7;196.7;17Y100A100R0629X;ELECTRICITE DE FRANCE OA
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2020-07-13 07:07:00+00:00;SOLAR;PDG001069;P-18-000283;DSO;CPC;OPERATING;2019-01-21 23:00:00+00:00;252.7;295.5;295.5;17Y100A100R0629X;ELECTRICITE DE FRANCE OA
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2019-10-31 02:10:00+00:00;NUCLEAR;PTG000026;PALUEL;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;4760.1;4621.9;4522.1;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2018-11-09 03:11:00+00:00;NUCLEAR;PTG000019;PENLY;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;2535.3;1196.8;2408.5;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-28 00:07:00+00:00;HYDRO_RESERVOIR;PTU000128;POUG8H;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;243.5;227.6;243.5;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2020-10-27 05:10:00+00:00;OTHER;PTU000130;PRAGNERES;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;162.0;168.1;162.0;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-04-30 08:04:00+00:00;GAS_COAL_HARD_COAL;PTU000002;PSSPower;TSO;PRODUCTION;OPERATING;2015-04-28 22:00:00+00:00;413.0;413.0;413.0;17X100A100P0387K;Pont Sur Sambre Power
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2019-10-23 10:10:00+00:00;POUNDAGE;PTU000131;RANDENS;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;119.3;71.8;119.3;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2019-10-24 03:10:00+00:00;HYDRO_PUMPED_STORAGE;PTU000132;REVI5ZH;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;576.3;506.3;576.3;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2020-07-01 00:07:00+00:00;VARIOUS;PTG000944;ROMANCHE;TSO;PRODUCTION;OPERATING;2018-10-18 22:00:00+00:00;100.1;136.2;100.1;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2018-09-13 08:09:00+00:00;BIOMASS;PTG000927;RTE_BIOMASSE;TSO;CPC;OPERATING;2018-09-10 22:00:00+00:00;116.9;127.3;127.3;17Y100A100R0629X;ELECTRICITE DE FRANCE OA
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2020-07-07 01:07:00+00:00;OTHER;PTG000928;RTE_COGE;TSO;CPC;OPERATING;2018-09-10 22:00:00+00:00;210.0;251.6;251.6;17Y100A100R0629X;ELECTRICITE DE FRANCE OA
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2020-04-17 01:04:00+00:00;VARIOUS;PTG000929;RTE_HYDRO_BG;TSO;CPC;OPERATING;2018-09-12 22:00:00+00:00;314.7;314.1;314.1;17Y100A100R0629X;ELECTRICITE DE FRANCE OA
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2019-11-19 04:11:00+00:00;WASTES;PTG000926;RTE_UIOM;TSO;CPC;OPERATING;2018-09-10 22:00:00+00:00;127.4;39.8;39.8;17Y100A100R0629X;ELECTRICITE DE FRANCE OA
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2019-10-24 03:10:00+00:00;HYDRO_PUMPED_STORAGE;PTU000075;S.BISZH;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;591.2;574.3;591.2;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2018-11-09 03:11:00+00:00;NUCLEAR;PTG000015;SAINT ALBAN;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;2546.9;2400.5;2419.5;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2018-01-11 02:01:00+00:00;NUCLEAR;PTG000028;SAINT LAURENT DES EAUX;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;1383.9;1400.7;1383.9;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-28 00:07:00+00:00;HYDRO_RESERVOIR;PTU000053;SAINT-CHAMAS;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;132.6;139.8;132.6;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2020-10-27 05:10:00+00:00;OTHER;PTU000085;SAINT-ESTEVE;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;117.7;124.1;117.7;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2019-10-23 10:10:00+00:00;POUNDAGE;PTU000064;SAUSSAZ;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;128.6;137.0;128.6;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-28 00:07:00+00:00;HYDRO_RESERVOIR;PTG000065;SAUTET-CORDEAC;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;103.2;122.7;103.2;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-28 00:07:00+00:00;HYDRO_RESERVOIR;PTU000055;SERRE-PONCON;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;264.7;273.7;264.7;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-28 00:07:00+00:00;HYDRO_RESERVOIR;PTU000083;SISTERON;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;188.2;197.9;188.2;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2018-10-16 01:10:00+00:00;NUCLEAR;PTG000024;TRICASTIN;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;3185.9;2655.0;3026.6;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
